FBgn0038874	49	FBgn0038874	101	-1.028569152196771	1.028569152196771
FBgn0262562	3	FBgn0262562	16	-2.0874628412503395	2.0874628412503395
RR48394_transposable_element	11	RR48394_transposable_element	2	2.0	2.0
FBgn0038926	20	FBgn0038926	8	1.222392421336448	1.222392421336448
FBgn0013972	4	FBgn0013972	11	-1.2630344058337937	1.2630344058337937
FBgn0058298	4	FBgn0058298	11	-1.2630344058337937	1.2630344058337937
FBgn0052185	23	FBgn0052185	9	1.2630344058337937	1.2630344058337937
RR48390_transposable_element	38	RR48390_transposable_element	8	2.1154772174199357	2.1154772174199357
FBti0062728	8	FBti0062728	20	-1.222392421336448	1.222392421336448
FBgn0002945	19	FBgn0002945	64	-1.7004397181410922	1.7004397181410922
FBgn0023479	1059	FBgn0023479	3013	-1.5076151521472625	1.5076151521472625
FBgn0003997	46	FBgn0003997	109	-1.2267708618470223	1.2267708618470223
FBgn0052407	34	FBgn0052407	164	-2.237039197300849	2.237039197300849
FBgn0035539	20	FBgn0035539	3	2.3923174227787602	2.3923174227787602
FBgn0063667	16	FBgn0063667	1	3.0874628412503395	3.0874628412503395
FBti0062672	8	FBti0062672	20	-1.222392421336448	1.222392421336448
FBgn0035523	63	FBgn0035523	10	2.5405683813627027	2.5405683813627027
FBgn0261636	5	FBgn0261636	12	-1.1154772174199359	1.1154772174199359
FBgn0266593	6	FBgn0266593	15	-1.1926450779423958	1.1926450779423958
FBti0020025	35	FBti0020025	16	1.082462160191973	1.082462160191973
FBgn0035189	334	FBgn0035189	47	2.8030547846239786	2.8030547846239786
FBgn0266780	4	FBgn0266780	12	-1.3785116232537298	1.3785116232537298
FBgn0041721	13	FBgn0041721	5	1.222392421336448	1.222392421336448
FBgn0035710	21	FBgn0035710	4	2.137503523749935	2.137503523749935
FBgn0040636	5	FBgn0040636	12	-1.1154772174199359	1.1154772174199359
FBti0020037	18	FBti0020037	1	3.2479275134435857	3.2479275134435857
FBti0020011	35	FBti0020011	10	1.7104933828050153	1.7104933828050153
FBgn0264272	14	FBgn0264272	4	1.584962500721156	1.584962500721156
FBgn0035693	20	FBgn0035693	8	1.222392421336448	1.222392421336448
FBti0061019	11	FBti0061019	4	1.2630344058337937	1.2630344058337937
FBgn0052313	1	FBgn0052313	13	-2.807354922057604	2.807354922057604
FBgn0035673	31	FBgn0035673	13	1.1926450779423958	1.1926450779423958
FBgn0035852	11	FBgn0035852	2	2.0	2.0
FBgn0266396	2	FBgn0266396	11	-2.0	2.0
FBti0020018	6	FBti0020018	15	-1.1926450779423958	1.1926450779423958
FBgn0011706	23	FBgn0011706	9	1.2630344058337937	1.2630344058337937
FBgn0035727	84	FBgn0035727	23	1.8244284354165454	1.8244284354165454
FBgn0035542	224	FBgn0035542	571	-1.3460901455613525	1.3460901455613525
FBgn0035612	4	FBgn0035612	12	-1.3785116232537298	1.3785116232537298
FBgn0036373	1817	FBgn0036373	3902	-1.1022312632448443	1.1022312632448443
FBgn0035933	11	FBgn0035933	3	1.584962500721156	1.584962500721156
FBgn0263232	274	FBgn0263232	117	1.2206447590501808	1.2206447590501808
RR48399_transposable_element	55	RR48399_transposable_element	18	1.5594274086140185	1.5594274086140185
FBti0062445	3	FBti0062445	11	-1.5849625007211563	1.5849625007211563
FBgn0263042	10	FBgn0263042	38	-1.8259706002249512	1.8259706002249512
RR48395_transposable_element	5	RR48395_transposable_element	15	-1.415037499278844	1.415037499278844
FBgn0035266	391	FBgn0035266	159	1.292781749227846	1.292781749227846
FBgn0267221	13	FBgn0267221	4	1.4854268271702418	1.4854268271702418
FBgn0267960	12	FBgn0267960	34	-1.4288432988038742	1.4288432988038742
FBgn0035811	105	FBgn0035811	44	1.2360673582335244	1.2360673582335244
FBgn0036083	6	FBgn0036083	16	-1.2801079191927354	1.2801079191927354
FBgn0037046	30	FBgn0037046	8	1.784271308944563	1.784271308944563
FBgn0052058	2	FBgn0052058	15	-2.415037499278844	2.415037499278844
FBgn0054057	10	FBgn0054057	25	-1.2410080995037949	1.2410080995037949
FBgn0035344	29	FBgn0035344	77	-1.3785116232537298	1.3785116232537298
FBgn0015766	2	FBgn0015766	15	-2.415037499278844	2.415037499278844
FBgn0000045	11	FBgn0000045	2	2.0	2.0
FBgn0037153	139	FBgn0037153	47	1.5443205162238103	1.5443205162238103
FBti0020021	77	FBti0020021	24	1.6415460290875237	1.6415460290875237
FBgn0027111	6	FBgn0027111	22	-1.7162070339994087	1.7162070339994087
FBgn0267458	8	FBgn0267458	20	-1.222392421336448	1.222392421336448
FBti0061032	34	FBti0061032	16	1.0418201756946268	1.0418201756946268
FBgn0265706	5	FBgn0265706	39	-2.736965594166206	2.736965594166206
FBti0020158	26	FBti0020158	11	1.1699250014423124	1.1699250014423124
FBgn0035216	10	FBgn0035216	24	-1.1844245711374275	1.1844245711374275
FBgn0085483	18	FBgn0085483	39	-1.074000581443777	1.074000581443777
FBgn0036985	709	FBgn0036985	1649	-1.2165750947411338	1.2165750947411338
FBgn0260431	38	FBgn0260431	14	1.3785116232537298	1.3785116232537298
FBti0020019	14	FBti0020019	5	1.3219280948873624	1.3219280948873624
FBgn0029002	1595	FBgn0029002	601	1.4066252594626436	1.4066252594626436
